Geoname ID;Name;ASCII Name;Alternate Names;Feature Class;Feature Code;Country Code;Country name EN;Country Code 2;Admin1 Code;Admin2 Code;Admin3 Code;Admin4 Code;Population;Elevation;DIgital Elevation Model;Timezone;Modification date;LABEL EN;Coordinates
3005839;Lavalette;Lavalette;Lavalette;P;PPL;FR;France;;76;11;111;11199;1153;;187;Europe/Paris;2016-02-18;France;43.18428, 2.26825
3009054;Lagorce;Lagorce;Lagorce;P;PPL;FR;France;;75;33;335;33218;1418;;76;Europe/Paris;2020-01-08;France;45.06995, -0.13887
2866810;Nebelschütz;Nebelschuetz;Nebel'shjuc,Nebelschuetz/Njebjelcicy,Nebelschuetzi vald,Nebelschütz/Njebjelčicy,Nebelschützi vald,Nebelshic,Njebjelcicy,Njebjelčicy,nei bei er xu ci,Небелшиц,Небельшюц,内贝尔许茨;P;PPLA4;DE;Germany;;13;00;14625;14625350;1241;;170;Europe/Berlin;2017-04-26;Germany;51.26227, 14.15849
2875988;Longuich;Longuich;;P;PPLA4;DE;Germany;;08;00;07235;07235078;1233;;133;Europe/Berlin;2017-04-26;Germany;49.80841, 6.76832
2903327;Höchberg;Hochberg;Gekhberg,Hochberg,Hoechberg,Hyoxberg,Höchberg,Khekhberg,Khjokhberg,he xi bei ge,hehiberuku,Гехберг,Хехберг,Хёхберг,Հյոխբերգ,ヘーヒベルク,赫希贝格;P;PPL;DE;Germany;;02;096;09679;09679147;9372;;265;Europe/Berlin;2015-03-04;Germany;49.78446, 9.88223
2922511;Garrel;Garrel;Garel,Garrel',jia lei er,Гарел,Гаррель,加雷尔;P;PPLA4;DE;Germany;;06;00;03453;03453008;12273;;20;Europe/Berlin;2011-04-25;Germany;52.95, 8.01667
3013416;Hermies;Hermies;Hermies;P;PPL;FR;France;;32;62;621;62440;1159;;115;Europe/Paris;2016-02-18;France;50.11126, 3.04202
3014084;Hagetmau;Hagetmau;Azhemo,Azhetmo,a re te mo,Ажемо,Ажетмо,阿热特莫;P;PPL;FR;France;;75;40;402;40119;4798;;118;Europe/Paris;2016-02-18;France;43.65893, -0.59172
3014403;Guengat;Guengat;Genga,Guengat,Gwengad,gai en jia,Генга,盖恩加;P;PPL;FR;France;;53;29;294;29066;1686;;117;Europe/Paris;2020-06-10;France;48.0421, -4.2055
3022382;Croissy-Beaubourg;Croissy-Beaubourg;Croissy-Beaubourg,Croissy-Beaucourt,Kroasi Bobur,Kruassi-Bobur,Кроаси Бобур,Круасси-Бобур,Круассі-Бобур;P;PPL;FR;France;;11;77;775;77146;2135;;106;Europe/Paris;2016-02-18;France;48.8283, 2.66964
3022523;Creully;Creully;Creully,Kreli,Krelli,Krjolli,ke lei li,Крели,Крелли,Креллі,Крёлли,克勒利;P;PPL;FR;France;;28;14;141;14200;1490;;28;Europe/Paris;2019-03-26;France;49.28478, -0.53976
3026538;Charnay;Charnay;Charnay;P;PPL;FR;France;;84;69;692;69047;1018;;415;Europe/Paris;2019-06-05;France;45.89058, 4.66821
2811683;Weiten;Weiten;;P;PPL;DE;Germany;;09;00;10042;10042114;1209;;385;Europe/Berlin;2015-09-05;Germany;49.53011, 6.54064
2840420;Schapen;Schapen;;P;PPL;DE;Germany;;06;00;03101;03101000;1635;;88;Europe/Berlin;2020-01-02;Germany;52.28045, 10.60524
3032639;Billère;Billere;Bier,Bijer,Billere,Billère,Vilhera,Vilhèra,bi ye er,Биер,Бийер,Бијер,Бієр,比耶尔;P;PPL;FR;France;;75;64;643;64129;14914;;171;Europe/Paris;2020-02-07;France;43.30264, -0.39733
3033477;Bennecourt;Bennecourt;Benkur,Bennecourt,Bennkur,Бенкур,Беннкур;P;PPL;FR;France;;11;78;781;78057;1877;;38;Europe/Paris;2016-02-18;France;49.04148, 1.55469
2785822;Tarcienne;Tarcienne;Walcourt (Tarcienne);P;PPL;BE;Belgium;;WAL;WNA;93;93088;2229;;217;Europe/Brussels;2020-04-05;Belgium;50.31204, 4.49676
2787048;Schilde;Schilde;Schilde,Shil'de,Шильде;P;PPL;BE;Belgium;;VLG;VAN;11;11039;20373;;9;Europe/Brussels;2011-02-11;Belgium;51.24107, 4.58336
2787559;Ruien;Ruien;Ruien,Ruyen;P;PPL;BE;Belgium;;VLG;VOV;45;45060;2795;;27;Europe/Brussels;2020-04-05;Belgium;50.76865, 3.48581
2791901;Maisières;Maisieres;;P;PPL;BE;Belgium;;WAL;WHT;53;53053;3985;;38;Europe/Brussels;2020-05-25;Belgium;50.4882, 3.96564
2977490;Saint-Pierre-des-Échaubrognes;Saint-Pierre-des-Echaubrognes;Saint-Pierre,Saint-Pierre-des-Echaubrognes,Saint-Pierre-des-Échaubrognes;P;PPL;FR;France;;75;79;791;79289;1290;;153;Europe/Paris;2020-06-10;France;46.98922, -0.74444
3008000;La Motte-Saint-Jean;La Motte-Saint-Jean;La Motte,La Motte-Saint-Jean,Montfleury;P;PPL;FR;France;;27;71;713;71325;1203;;299;Europe/Paris;2016-02-18;France;46.49594, 3.96396
3016147;Gevrey-Chambertin;Gevrey-Chambertin;Gevrey-Chambertin,Zhevre Shamberten,Zhevre-Shamberten,juvure=shanberutan,re fu lei shang bei er tan,xie fei xiang bei dan,zhwrh-shanbrtn,Жевре Шамбертен,Жевре-Шамбертен,ژوره-شانبرتن,ジュヴレ＝シャンベルタン,榭斐香貝丹,热夫雷尚贝尔坦;P;PPL;FR;France;;27;21;211;21295;3356;;281;Europe/Paris;2019-03-26;France;47.22614, 4.96806
3018018;Fontaine-Notre-Dame;Fontaine-Notre-Dame;Cailloux-la-Montagne,Fontaine,Fontaine-Notre-Dame,Fontaine-la-Montagne;P;PPL;FR;France;;32;59;592;59244;1693;;71;Europe/Paris;2016-02-18;France;50.16681, 3.15812
3026890;Chanteheux;Chanteheux;Chanteheux;P;PPL;FR;France;;44;54;542;54116;1664;;233;Europe/Paris;2018-11-06;France;48.59722, 6.52783
2783087;Zwevezele;Zwevezele;Swevezeele,Zwevezele;P;PPL;BE;Belgium;;VLG;VWV;37;37018;5873;;38;Europe/Brussels;2020-04-05;Belgium;51.03683, 3.21186
2793223;Latour;Latour;Latour;P;PPL;BE;Belgium;;WAL;WLX;85;85045;1199;;217;Europe/Brussels;2020-05-25;Belgium;49.55736, 5.57065
2807757;Winterhausen;Winterhausen;;P;PPL;DE;Germany;;02;096;09679;09679206;1558;;183;Europe/Berlin;2013-02-19;Germany;49.70683, 10.01661
2797138;Grembergen;Grembergen;Grembergen;P;PPL;BE;Belgium;;VLG;VOV;42;42006;7080;;2;Europe/Brussels;2020-05-25;Belgium;51.05406, 4.10458
2797638;Geraardsbergen;Geraardsbergen;Geeraardsbergen,Geraardsbergen,Gerardsbergen,Grammont,he la er ci bei heng,zhrardzbrzhan,Гераардсберген,Герардсберген,ژراردزبرژان,赫拉尔兹贝亨;P;PPL;BE;Belgium;;VLG;VOV;41;41018;30807;;32;Europe/Brussels;2012-01-18;Belgium;50.77343, 3.88223
2802828;Baal;Baal;Baal,Bael;P;PPL;BE;Belgium;;VLG;VBR;24;24109;5931;;14;Europe/Brussels;2020-04-05;Belgium;50.9955, 4.75317
2929123;Escheburg;Escheburg;Ehsheburg,Escheburg,Esheburg,ai she bao,Ешебург,Эшебург,埃舍堡;P;PPLA4;DE;Germany;;10;00;01053;01053028;2988;;48;Europe/Berlin;2011-04-25;Germany;53.46667, 10.31667
2953408;Bad Liebenwerda;Bad Liebenwerda;Bad Libenverda,Bad Liebenwerda,Bad-Libenverda,Liebenwerda,Rukow,ba te li ben wei da,bad lybnfyrda,Бад Либенверда,Бад-Либенверда,Բադ Լիբենվերդա,باد ليبنفيردا,باد لیبن‌وردا,巴特利本韦达;P;PPL;DE;Germany;;11;00;12062;12062024;10890;;89;Europe/Berlin;2020-10-14;Germany;51.51826, 13.39459
2856024;Otterndorf;Otterndorf;Oterndoerp,Oterndorf,Oterndörp,Otterndorf,Vicus Lutrarum,ao te er en duo fu,atrndwrf,awtrndwrf,Отерндорф,Оттерндорф,أوترندورف,اترندورف,奥特尔恩多夫;P;PPL;DE;Germany;;06;00;03352;03352046;6965;;3;Europe/Berlin;2015-09-05;Germany;53.80908, 8.90068
2860049;Oberkochen;Oberkochen;Oberkokhen,awbrkwkhn,shang ke heng,Оберкохен,أوبركوخن,اوبرکوخن,ობერკოხენი,上科亨;P;PPL;DE;Germany;;01;081;08136;08136050;8373;;495;Europe/Berlin;2013-02-15;Germany;48.78379, 10.10519
2872670;Maxhütte-Haidhof;Maxhutte-Haidhof;Maksgjutte-Gajdgof,Makskhite-Khajdkhof,Makskhjutte-Khajdkhof,Maxhuette-Haidhof,Maxhutte,Maxhutte-Haidhof,Maxhütte,Maxhütte-Haidhof,ma ke si xu te-hai de huo fu,mkshwth-haydhwf,Максгютте-Гайдгоф,Максхите-Хајдхоф,Максхютте-Хайдхоф,مكسهوته-هايدهوف,مکسهوته-هایدهوف,马克斯许特-海德霍夫;P;PPL;DE;Germany;;02;093;09376;09376141;10674;;421;Europe/Berlin;2015-03-04;Germany;49.19963, 12.09229
2883317;Krummennaab;Krummennaab;Krumenab,Krumennaab,Krummennaab,Krummennab,ke lu mei na bu,Круменаб,Крумменнааб,Крумменнаб,Քրումենաբ,克鲁梅纳布;P;PPLA4;DE;Germany;;02;093;09377;09377132;1675;;484;Europe/Berlin;2011-04-25;Germany;49.83333, 12.1
2894897;Jever;Jever;Geverae,Jever,iefa,ye fei er,yfr,yfyr,Јевер,Йевер,يفير,یفر,イェファー,耶费尔;P;PPLA3;DE;Germany;;06;00;03455;03455007;13937;;10;Europe/Berlin;2015-09-05;Germany;53.57368, 7.89806
2783632;Willebroek;Willebroek;Vilebruk,Villebruk,Willebroeck,Willebroek,wei lei bu lu ke,wywbrwyk,Вилебрук,Виллебрук,ویوبروئک,维勒布鲁克;P;PPL;BE;Belgium;;VLG;VAN;12;12040;22808;;4;Europe/Brussels;2012-01-18;Belgium;51.06041, 4.36019
2784141;Walsbets;Walsbets;Walsbets,Walsbetz;P;PPL;BE;Belgium;;VLG;VBR;24;24059;3609;;77;Europe/Brussels;2020-05-27;Belgium;50.73762, 5.08409
2794271;Klerken;Klerken;Clercken,Klerken;P;PPL;BE;Belgium;;VLG;VWV;32;32006;1962;;33;Europe/Brussels;2020-04-05;Belgium;50.99643, 2.90771
2967626;Vourey;Vourey;Vourey;P;PPL;FR;France;;84;38;381;38566;1668;;219;Europe/Paris;2019-06-05;France;45.3218, 5.51931
2974188;Sorgues;Sorgues;Sorgues;P;PPL;FR;France;;93;84;842;84129;18681;;30;Europe/Paris;2016-02-18;France;44.01023, 4.87381
2979175;Saint-Jorioz;Saint-Jorioz;Laudon,Saint-Jorioz,Sen-Zhorjo,Сен-Жорйо,سینٹ-جوروز;P;PPL;FR;France;;84;74;741;74242;5571;;474;Europe/Paris;2019-06-05;France;45.83074, 6.15792
2979722;Saint-Germer-de-Fly;Saint-Germer-de-Fly;Saint-Germer,Saint-Germer-de-Fly;P;PPL;FR;France;;32;60;601;60577;1833;;101;Europe/Paris;2016-02-18;France;49.44281, 1.77986
2980320;Sainte-Soulle;Sainte-Soulle;Roche-Libre,Rousseau,Sainte-Soulle;P;PPL;FR;France;;75;17;173;17407;2840;;33;Europe/Paris;2019-11-06;France;46.18851, -1.01588
2983440;Ris-Orangis;Ris-Orangis;Brutus,Ris,Ris-Orangis,Ris-Oranzhis,Riz Oranzhis,li ao lang ji,lijolangjiseu,ri=zoranjisu,ry awranzhy,Риз Оранжис,Рис-Оранжис,ری اورانژی,リ＝ゾランジス,里奥朗吉,리조랑지스;P;PPL;FR;France;;11;91;912;91521;25082;;73;Europe/Paris;2016-02-18;France;48.6511, 2.41406
2985850;Pouilley-les-Vignes;Pouilley-les-Vignes;Pouilley,Pouilley-les-Vignes,Pue-le-Vin',pu yi lai lai wei gai,Пує-ле-Вінь,普伊莱莱维盖;P;PPL;FR;France;;27;25;251;25467;1869;;235;Europe/Paris;2016-02-18;France;47.2577, 5.93581
3026927;Changy-les-Bois;Changy-les-Bois;Changy,Changy-les-Bois;P;PPL;FR;France;;24;45;451;45332;1434;;134;Europe/Paris;2016-02-18;France;47.85793, 2.68543
3028486;Carvin;Carvin;Karven,ka er wan,karfayn,karwyn,Карвен,كارفاين,کاروین,卡尔万;P;PPL;FR;France;;32;62;627;62215;18561;;30;Europe/Paris;2016-02-18;France;50.49235, 2.95815
3033242;Berre-les-Alpes;Berre-les-Alpes;Ber dez Alp,Ber-lez-Al'p,Berr-lez-Al'p,Berra,Berre,Berre-des-Alpes,Berre-les Alpes,Berre-les-Alpes,Bèrra,Castrum Berrae,bei er lai a er pei,byry lyh alb,Бер дез Алп,Бер-лез-Альп,Берр-лез-Альп,بيري ليه ألب,贝尔莱阿尔佩;P;PPL;FR;France;;93;06;062;06015;1284;;679;Europe/Paris;2019-08-07;France;43.83052, 7.32877
2745343;Voldijn;Voldijn;;P;PPL;NL;Netherlands;;06;0866;;;2785;;20;Europe/Amsterdam;2017-03-24;Netherlands;51.40052, 5.47196
2800025;Couvin;Couvin;Couven,Couvin,Couvén,Kuven,ku wan,kubaeng,kuvuan,kwwn,Кувен,کوون,クーヴァン,库万,쿠뱅;P;PPL;BE;Belgium;;WAL;WNA;93;93014;13518;;185;Europe/Brussels;2011-07-19;Belgium;50.05284, 4.49495
2977750;Saint-Pantaléon-de-Larche;Saint-Pantaleon-de-Larche;La Fraternite,La Fraternité,Saint-Pantaleon,Saint-Pantaleon-de-Larche,Saint-Pantaléon,Saint-Pantaléon-de-Larche;P;PPL;FR;France;;75;19;191;19229;3863;;97;Europe/Paris;2019-04-10;France;45.14122, 1.44652
2989466;Oradour-sur-Vayres;Oradour-sur-Vayres;Oradour,Oradour-sur-Vavres,Oradour-sur-Vayres,Quardor;P;PPL;FR;France;;75;87;873;87111;1713;;354;Europe/Paris;2019-09-04;France;45.73189, 0.86677
2845914;Rodleben;Rodleben;Rodleben;P;PPL;DE;Germany;;14;00;15001;15001000;1673;;73;Europe/Berlin;2018-07-04;Germany;51.89607, 12.20061
2861971;Nordheim;Nordheim;Nordheim;P;PPL;DE;Germany;;02;096;09675;09675155;1012;;199;Europe/Berlin;2018-12-04;Germany;49.8587, 10.18545
2871071;Groß Miltzow;Gross Miltzow;Gros Milcov,Gros-Mil'cov,Gross Miltzow,Groß Miltzow,Miltzow,da mi er cuo,Грос Милцов,Грос-Мильцов,大米尔措;P;PPL;DE;Germany;;12;00;13071;13071054;1285;;91;Europe/Berlin;2020-06-10;Germany;53.53565, 13.59354
2896677;Iggingen;Iggingen;Iggingen,Igingen,igingeni,yi jin gen,Іггінген,Иггинген,Игинген,იგინგენი,伊金根;P;PPLA4;DE;Germany;;01;081;08136;08136034;2545;;465;Europe/Berlin;2011-04-25;Germany;48.83167, 9.87894
2898902;Hornbach;Hornbach;Hornbach,Khornbakh,horunbahha,huo en ba he,hwrnbakh,Хорнбах,هورنباخ,ホルンバッハ,霍恩巴赫;P;PPL;DE;Germany;;08;00;07340;07340211;1717;;240;Europe/Berlin;2015-09-05;Germany;49.18778, 7.36883
2811361;Welver;Welver;Kirchwelver,Vel'fer,Velver,Welver,Welveri vald,wei er fei er,Велвер,Вельфер,韦尔费尔;P;PPLA4;DE;Germany;;07;059;05974;05974048;12993;;76;Europe/Berlin;2011-07-31;Germany;51.61667, 7.96667
3013627;Hayange;Hayange;Ajanzh,Eanzh,Hayange,Hyange,ai ang ge,hyanzh,Ајанж,Еанж,هیانژ,艾昂格;P;PPL;FR;France;;44;57;577;57306;15501;;192;Europe/Paris;2019-03-26;France;49.32881, 6.06278
3018776;Feillens;Feillens;Feillens;P;PPL;FR;France;;84;01;012;01159;3015;;177;Europe/Paris;2019-06-05;France;46.33426, 4.89146
2867527;Münsterdorf;Munsterdorf;Munsterdorf,Münsterdorf;P;PPLA4;DE;Germany;;10;00;01061;01061072;1924;;9;Europe/Berlin;2011-04-25;Germany;53.90232, 9.54123
2867561;Münsing;Munsing;Minsing,Mjunzing,Muensing,Myunzing,Münsing,ming xin ge,mwnzyng,Минсинг,Мюнзинг,Мюнзінг,Մյունզինգ,مونزینگ,明辛格;P;PPLA4;DE;Germany;;02;091;09173;09173137;4047;;667;Europe/Berlin;2015-03-04;Germany;47.9, 11.36667
2874131;Malchin;Malchin;Mal'khin,Malchin,Malhine,Malhīne,Malkhin,ma er xin,malshyn,Малхин,Мальхин,مالشين,مالشین,马尔欣;P;PPL;DE;Germany;;12;00;13071;13071092;8202;;10;Europe/Berlin;2015-09-05;Germany;53.7399, 12.76539
2890616;Kirchdorf;Kirchdorf;;P;PPLA4;DE;Germany;;02;091;09183;09183123;1293;;548;Europe/Berlin;2011-04-25;Germany;48.17542, 12.19646
2947465;Bobenheim-Roxheim;Bobenheim-Roxheim;Bobenheim,Bobenheim am Rhein,Bobenheim-Roxheim,Bobenkhajm-Rokskhajm,bo ben hai mu-luo ke si hai mu,Бобенхайм-Роксхайм,Бобенхајм-Роксхајм,博本海姆-罗克斯海姆;P;PPLA4;DE;Germany;;08;00;07338;07338004;10106;;95;Europe/Berlin;2011-04-25;Germany;49.5875, 8.35778
2951856;Bayerbach;Bayerbach;Bayerbach;P;PPL;DE;Germany;;02;092;09274;09274119;1733;;414;Europe/Berlin;2013-02-19;Germany;48.7045, 12.2975
3207894;Ruppach-Goldhausen;Ruppach-Goldhausen;;P;PPLA4;DE;Germany;;08;00;07143;07143065;1155;;301;Europe/Berlin;2011-04-25;Germany;50.46667, 7.88333
3011418;Kuntzig;Kuntzig;Kuntzig;P;PPL;FR;France;;44;57;577;57372;1086;;175;Europe/Paris;2018-08-08;France;49.34731, 6.2371
3012346;Jeumont;Jeumont;Jeumont,Zhemon,Zhjomon,re meng,Жемон,Жёмон,热蒙;P;PPL;FR;France;;32;59;591;59324;10964;;132;Europe/Paris;2016-02-18;France;50.29658, 4.10108
3020002;Épinouze;Epinouze;Epinouze,Épinouze;P;PPL;FR;France;;84;26;263;26118;1173;;217;Europe/Paris;2019-06-05;France;45.31003, 4.92936
3020510;Échenoz-la-Méline;Echenoz-la-Meline;Echenoz-la-Meline,Ehshno-la-Melin,Esheno-la-Melin,Échenoz-la-Méline,Ешено-ла-Мелін,Эшно-ла-Мелин;P;PPL;FR;France;;27;70;702;70207;2823;;241;Europe/Paris;2016-02-18;France;47.60086, 6.13544
3023600;Corneilla-del-Vercol;Corneilla-del-Vercol;Corneilla,Corneilla-del-Vercol,Cornella del Bercol,Cornellà del Bèrcol;P;PPL;FR;France;;76;66;661;66059;1646;;10;Europe/Paris;2020-05-07;France;42.62454, 2.95171
3027014;Champs-sur-Marne;Champs-sur-Marne;Champs,Sham-sjur-Marn,Shan na Marni,Shan-sjur-Marn,sham swr mrn,shan=shuru=marunu,syangswileumaleun,Шам-сюр-Марн,Шан на Марни,Шан-сюр-Марн,شام سور مرن,シャン＝シュル＝マルヌ,샹쉬르마른;P;PPL;FR;France;;11;77;775;77083;27776;;74;Europe/Paris;2016-02-18;France;48.85, 2.6
2984516;Rambervillers;Rambervillers;Ramberville,Ramberviller,Rambervilleriae,Rambervillers,lang bei er wei lai er,Рамбервилле,Рамбервиллер,Рамбервілле,朗贝尔维莱尔;P;PPL;FR;France;;44;88;881;88367;6182;;284;Europe/Paris;2016-02-21;France;48.3424, 6.6358
2986001;Portel-des-Corbières;Portel-des-Corbieres;;P;PPL;FR;France;;76;11;113;11295;1119;;48;Europe/Paris;2016-02-18;France;43.05, 2.91667
2986640;Plounévez-Lochrist;Plounevez-Lochrist;Gwinevez,Plounevez,Plounevez-Lochrist,Plounévez-Lochrist,Plouvenez-Lochrist,Pluneve-Lokrist,pu lu nei wei luo ke li si,purunevue=rokurisuto,Плуневе-Локрист,プルネヴェ＝ロクリスト,普卢内韦洛克里斯;P;PPL;FR;France;;53;29;293;29206;2463;;69;Europe/Paris;2020-06-10;France;48.61734, -4.21184
2990264;Nogent-sur-Oise;Nogent-sur-Oise;Nogent,Nogent-sur-Oise,Nozhan-sjur-Uaz,wa si he pan nuo rang,Ножан-сюр-Уаз,瓦斯河畔诺让;P;PPL;FR;France;;32;60;604;60463;19690;;31;Europe/Paris;2016-02-18;France;49.27158, 2.47074
2992266;Montmartin-sur-Mer;Montmartin-sur-Mer;Montmartin,Montmartin-sur-Mer;P;PPL;FR;France;;28;50;503;50349;1121;;56;Europe/Paris;2016-02-18;France;48.98861, -1.5253
3001020;Les Forges;Les Forges;Les Forges;P;PPL;FR;France;;44;88;881;88178;2113;;371;Europe/Paris;2016-02-21;France;48.17747, 6.38846
2811204;Wendlingen am Neckar;Wendlingen am Neckar;Vendlingen,Vendlingen am Nekar,Vendlingen-am-Nekkar,Wendlingen,fndlynghn,nei ka he pan wen de lin gen,wndlyngn an dr nka,Вендлинген ам Некар,Вендлинген-ам-Неккар,Вендлінген,Նեքարի Վենդլինգեն,فندلينغن,وندلینگن آن در نکا,内卡河畔文德林根;P;PPL;DE;Germany;;01;081;08116;08116071;15728;;268;Europe/Berlin;2013-02-19;Germany;48.67124, 9.37632
2813732;Wasserleben;Wasserleben;Vaserleben,Vasserleben,Wasserleben,Васерлебен,Вассерлебен;P;PPL;DE;Germany;;14;00;15085;15085227;1509;;156;Europe/Berlin;2015-09-05;Germany;51.92089, 10.7567
2837072;Schönau;Schonau;;P;PPLA4;DE;Germany;;02;092;09277;09277144;2058;;440;Europe/Berlin;2011-07-31;Germany;48.48333, 12.85
2839581;Scheuerfeld;Scheuerfeld;;P;PPLA4;DE;Germany;;08;00;07132;07132098;2166;;200;Europe/Berlin;2017-04-26;Germany;50.78736, 7.84128
3018782;Fegersheim;Fegersheim;;P;PPL;FR;France;;44;67;678;67137;4919;;148;Europe/Paris;2019-03-26;France;48.49016, 7.68107
2855745;Paderborn;Paderborn;PAD,Padehrborn,Paderborn,Paderborna,Paderbornas,Paderbronna,Patterbuorn,Pāderborna,badrbwrn,pa de bo en,pa de xr bxrn,padaborun,padeoboleun,padrbwrn,Падерборн,Падэрборн,بادربورن,پادربورن,پیڈربورن,ปาเดอร์บอร์น,პადერბორნი,パーダーボルン,帕德博恩,파더보른;P;PPLA3;DE;Germany;;07;057;05774;05774032;142161;;118;Europe/Berlin;2019-09-05;Germany;51.71905, 8.75439
2866851;Nauroth;Nauroth;;P;PPLA4;DE;Germany;;08;00;07132;07132073;1183;;436;Europe/Berlin;2017-04-26;Germany;50.69927, 7.87543
2906790;Hellingen;Hellingen;Khelingen,Khellingen,Хелинген,Хеллинген;P;PPLA4;DE;Germany;;15;00;16069;16069063;1128;;300;Europe/Berlin;2019-03-07;Germany;50.25, 10.68333
2922754;Gammelsdorf;Gammelsdorf;Gamelsdorf,Gammel'sdorf,Gammelsdorf,gamlsdwrf,jia mei er si duo fu,Гамелсдорф,Гаммельсдорф,Գամելսդորֆ,گاملسدورف,加梅尔斯多夫;P;PPLA4;DE;Germany;;02;091;09178;09178125;1471;;493;Europe/Berlin;2011-04-25;Germany;48.55, 11.95
2948290;Bischofsheim;Bischofsheim;Bischofsheim;P;PPLA4;DE;Germany;;05;064;06433;06433002;12075;;86;Europe/Berlin;2020-06-15;Germany;49.99389, 8.36722
2956847;Altshausen;Altshausen;Al'tsgauzen,Al'tskhauzen,Altskhauzen,a er ci hao sen,Алтсхаузен,Альтсгаузен,Альтсгаўзен,Альтсхаузен,阿尔茨豪森;P;PPLA4;DE;Germany;;01;084;08436;08436005;4832;;586;Europe/Berlin;2011-07-31;Germany;47.93333, 9.53333
2958036;Altdöbern;Altdobern;Al'tdjobern,Altdebern,Altdoebern,Altdyobern,Altdöbern,Stara Darbnja,a er de bei er en,altdwbrn,Алтдеберн,Альтдёберн,Ալտդյոբերն,التدوبرن,阿尔德贝尔恩;P;PPLA4;DE;Germany;;11;00;12066;12066008;3067;;88;Europe/Berlin;2015-03-04;Germany;51.65, 14.03333
3208539;Bordelum;Bordelum;Boorlem,Bordelum,bo er de lu mu,Борделум,博尔德卢姆;P;PPLA4;DE;Germany;;10;00;01054;01054014;2053;;4;Europe/Berlin;2011-04-25;Germany;54.63333, 8.93333
2967837;Viuz-en-Sallaz;Viuz-en-Sallaz;Vicus Sallatius,Viux-en-Sallaz,Viuz,Viuz-en-Sallaz,Vju-an-Salla,Вю-ан-Салла;P;PPL;FR;France;;84;74;742;74311;3749;;646;Europe/Paris;2019-06-05;France;46.14673, 6.40781
2975446;Schiltigheim;Schiltigheim;Schilige,Schiltigheim,Schiltighein,Schílige,Shil'tigajm,Shiltigem,schilfigheim,shirutikaimu,shyltygm,siltigaim,stshyltyghhym,xi er di gai mu,Шилтигем,Шильтигайм,Шильтігайм,ستشيلتيغهيم,شیلتیگم,シルティカイム,希尔蒂盖姆,실티가임;P;PPL;FR;France;;44;67;678;67447;32289;;144;Europe/Paris;2019-03-26;France;48.60749, 7.74931
2977193;Saint-Rémy-sur-Avre;Saint-Remy-sur-Avre;Saint Remi-sur-Avre,Saint Rémi-sur-Avre,Saint-Remy,Saint-Remy-Avre,Saint-Remy-sur-Avre,Saint-Rémy,Saint-Rémy-sur-Avre;P;PPL;FR;France;;24;28;283;28359;3695;;103;Europe/Paris;2020-06-10;France;48.76143, 1.24532
2979245;Saint-Jean-du-Falga;Saint-Jean-du-Falga;Saint-Jean,Saint-Jean-du-Falga;P;PPL;FR;France;;76;09;092;09265;2418;;315;Europe/Paris;2016-02-18;France;43.08647, 1.6278
3013173;Honfleur;Honfleur;Anfljor,Honfleur,Honnefluctus,Onfler,Onfljor,awnflwr,onfururu,ongpeulloeleu,weng fu lei,Ονφλέρ,Анфлёр,Онфлер,Онфлёр,אונפלר,اونفلور,オンフルール,翁夫勒,옹플뢰르;P;PPL;FR;France;;28;14;143;14333;8148;;6;Europe/Paris;2016-02-18;France;49.41985, 0.23294
3013705;Hauteville-Lompnes;Hauteville-Lompnes;Hauteville,Hauteville-Lompnes,Hauteville-Lompnès,Hotvil Lonnes,Otvil Lon,Otvil'-Lomne,Otvil'-Lones,ao te wei ye-long nei si,hwtfyl-lwmny,Отвил Лон,Отвиль-Лонес,Отвіль-Ломне,Հոտվիլ Լոննես,هوتفيل-لومني,奥特维耶－隆内斯;P;PPL;FR;France;;84;01;011;01185;4096;;804;Europe/Paris;2016-02-18;France;45.97794, 5.60114
3014014;Hames-Boucres;Hames-Boucres;Am Bukr,Am-Bukr,Hames,Hames-Boucres,a mu bu ke er,hamys bwsrys,Ам Букр,Ам-Букр,هاميس بوسريس,阿姆布克尔;P;PPL;FR;France;;32;62;626;62408;1221;;6;Europe/Paris;2016-02-18;France;50.88178, 1.84338
3017805;Forbach;Forbach;Forbach,Forbak,Forbakh,forubakku,fu er ba ke,fwrbk,Форбак,Форбах,فوربک,フォルバック,福尔巴克;P;PPLA3;FR;France;;44;57;573;57227;21358;;208;Europe/Paris;2019-04-10;France;49.18848, 6.89255
3031898;Boissy-Saint-Léger;Boissy-Saint-Leger;Boissy,Boissy-Saint-Leger,Boissy-Saint-Léger,Boissy-la-Montagne;P;PPL;FR;France;;11;94;941;94004;15877;;89;Europe/Paris;2020-06-10;France;48.75149, 2.51163
2798558;Everbeek;Everbeek;Everbecq,Everbeek;P;PPL;BE;Belgium;;VLG;VOV;45;45059;2124;;36;Europe/Brussels;2020-05-25;Belgium;50.7626, 3.80852
2800298;Ciney;Ciney;Cine,Ciney,Cînè,Sine,shinei,sine,synh,xi nei,Сине,سینه,シネイ,西内,시네;P;PPL;BE;Belgium;;WAL;WNA;91;91030;14830;;261;Europe/Brussels;2011-07-08;Belgium;50.29449, 5.10015
